model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
ACCESS-ESM1-5,Serbia,1881,62770176000.0,119992091713.61966,9.958595557432098,0.8647674051434892,3.2577140162961724,0.21117336905788042
ACCESS-ESM1-5,Serbia,1882,62770176000.0,129595734241.58362,10.933988821594042,0.9616412755973353,3.359480712342598,0.03076068472057014
ACCESS-ESM1-5,Serbia,1883,62770176000.0,126058783582.17844,11.416484223270006,0.8647214081733491,3.3263580893375706,-0.009908373496264389
ACCESS-ESM1-5,Serbia,1884,62770176000.0,139686262738.62842,10.168815343582176,0.9576720422473737,3.605816009034053,0.080670061280252
ACCESS-ESM1-5,Serbia,1885,62770176000.0,149303643011.76392,9.341081289064409,1.1536910263537308,3.729096771701102,0.0336179520561557
ACCESS-ESM1-5,Serbia,1886,62770176000.0,158975343579.29324,9.589602239857903,1.0641049461444718,3.8889069833066436,0.04196208501949594
ACCESS-ESM1-5,Serbia,1887,62770176000.0,153249830143.30057,10.725738580888722,0.8109914173988257,3.8278698854385538,-0.015819654199435984
ACCESS-ESM1-5,Serbia,1888,62770176000.0,151660533496.82788,10.489510344742225,0.8829292796970428,3.6125380131195652,-0.05789790674717055
ACCESS-ESM1-5,Serbia,1889,62770176000.0,147128566754.3857,11.097395152379065,0.8863787117317595,3.641130524015315,0.007883640902219602
ACCESS-ESM1-5,Serbia,1890,62770176000.0,142556357525.0542,10.18510497565429,0.9982145140770631,3.4574211755240043,-0.05177123076445378
ACCESS-ESM1-5,Serbia,1891,62770176000.0,141110031065.74786,9.889904039816916,0.9108564628958977,3.401601675867507,-0.01627658434807544
ACCESS-ESM1-5,Serbia,1892,62770176000.0,141596834277.36313,9.735794259019634,0.9219572417353415,3.4686709772847886,0.01952511509407162
ACCESS-ESM1-5,Serbia,1893,62770176000.0,153553326452.4858,10.240487742016532,0.8469494324531458,3.780514096284815,0.08608848776209577
ACCESS-ESM1-5,Serbia,1894,62770176000.0,161914021426.21164,11.781612814762935,1.014767909683088,3.9392522855790637,0.041130925374603056
ACCESS-ESM1-5,Serbia,1895,62770176000.0,130096578033.84305,11.413835802240675,0.7632674863866356,3.1162400900484566,-0.23436375430467216
ACCESS-ESM1-5,Serbia,1896,62770176000.0,107524714717.33316,11.81454628365355,0.7563539466939283,2.674571864211451,-0.15283785898542634
ACCESS-ESM1-5,Serbia,1897,62770176000.0,127030620186.58704,9.777671101127861,1.1312558502793413,3.3397890975930657,0.22211834378529616
ACCESS-ESM1-5,Serbia,1898,62770176000.0,144836600001.54074,9.87241736605142,0.943494296768233,3.602962041347426,0.0758486358580075
ACCESS-ESM1-5,Serbia,1899,62770176000.0,142354093384.85785,9.934438544138747,0.7959450108207428,3.2774038596347754,-0.09470469363899237
ACCESS-ESM1-5,Serbia,1900,62770176000.0,140984918756.72055,10.110911593085621,0.9053804439047759,3.5033885278892165,0.06667904818439951
ACCESS-ESM1-5,Serbia,1901,62770176000.0,153630582864.76505,9.45940369986684,1.133045657003781,3.781932878532385,0.07650457150191503
ACCESS-ESM1-5,Serbia,1902,62770176000.0,161381308014.94595,11.637388013017151,0.8087468433631563,4.046603125465466,0.06764257226390358
ACCESS-ESM1-5,Serbia,1903,62770176000.0,135313028096.61569,10.515560706893064,0.8448121920134302,3.181238908210142,-0.24060708003402498
ACCESS-ESM1-5,Serbia,1904,62770176000.0,130550754781.51083,11.43338664028622,0.7925112757021797,3.3108891756952104,0.03994607175718712
ACCESS-ESM1-5,Serbia,1905,62770176000.0,115155000419.39853,11.12588656378556,0.5710960044267177,2.9181510789922225,-0.12626656285065452
ACCESS-ESM1-5,Serbia,1906,62770176000.0,85845734108.69775,12.133306688051661,0.6597255683892694,2.1987333876539794,-0.2830687619215442
ACCESS-ESM1-5,Serbia,1907,62770176000.0,86316303026.92203,11.805563769572109,1.120965749122612,2.4146450132316493,0.09367082216752576
ACCESS-ESM1-5,Serbia,1908,62770176000.0,120014465219.18588,10.468313882905587,1.021755549155213,3.231579039760373,0.2914186007275754
ACCESS-ESM1-5,Serbia,1909,62770176000.0,136341609772.7735,10.356850280456102,0.7892313340131883,3.554740906185803,0.0953112944992367
ACCESS-ESM1-5,Serbia,1910,62770176000.0,150588026704.6468,10.572262780987174,1.0603482574809844,3.9036308646686346,0.09362493189676369
ACCESS-ESM1-5,Serbia,1911,62770176000.0,131848647638.62381,11.090999139426456,0.7300989228867731,3.225268609713301,-0.1908908743600879
ACCESS-ESM1-5,Serbia,1912,62770176000.0,115010787981.21571,11.04108273273596,0.8773041658661596,3.008093585236278,-0.06970971889616617
ACCESS-ESM1-5,Serbia,1913,62770176000.0,126008121833.04402,10.427290904264758,1.0033718165851482,3.3240996520000894,0.09989233836982492
ACCESS-ESM1-5,Serbia,1914,62770176000.0,140125886962.4727,10.581352401530024,1.0128060773733678,3.5733527363704574,0.07230544082765245
ACCESS-ESM1-5,Serbia,1915,62770176000.0,144331770448.6744,10.545611433238095,0.9907712924355161,3.643787939701077,0.01951948641611212
ACCESS-ESM1-5,Serbia,1916,62770176000.0,151810703273.72348,10.859960529629808,0.8248661923563823,3.809072511970628,0.044361940994808835
ACCESS-ESM1-5,Serbia,1917,62770176000.0,147314307306.89395,9.837624787854175,0.9419695817344023,3.65605068883736,-0.04100220626771156
ACCESS-ESM1-5,Serbia,1918,62770176000.0,150682981581.32135,10.481593897020595,0.9894200519406583,3.8585538381276216,0.053908941884398986
ACCESS-ESM1-5,Serbia,1919,62770176000.0,142970891042.52414,10.506979616271801,0.6884339786645711,3.5446197681623177,-0.08486156433876002
ACCESS-ESM1-5,Serbia,1920,62770176000.0,141927283099.76913,10.635516490765825,0.8080197666455871,3.5004018720903196,-0.0125531131018497
ACCESS-ESM1-5,Serbia,1921,62770176000.0,129444687736.08325,10.717042980346351,1.009693554260285,3.0757877728660703,-0.12931672775493763
ACCESS-ESM1-5,Serbia,1922,62770176000.0,146012712683.88293,10.19398827714898,0.9329048277758807,3.692996498463646,0.1828771329687089
ACCESS-ESM1-5,Serbia,1923,62770176000.0,141238473981.26587,11.066750930808372,0.8902527356303791,3.371115556981625,-0.0911944723171072
ACCESS-ESM1-5,Serbia,1924,62770176000.0,149924653629.09976,10.654329305340541,0.9559157803670808,3.698769609720612,0.09275651103595228
ACCESS-ESM1-5,Serbia,1925,62770176000.0,155454683797.12067,10.35509363514119,0.7651290193291129,3.7692765272182034,0.01888285401578127
ACCESS-ESM1-5,Serbia,1926,62770176000.0,154929442010.2234,10.32848808572479,0.8691689002288807,3.78508878402684,0.004186262974947619
ACCESS-ESM1-5,Serbia,1927,62770176000.0,152603526078.85025,10.242249194893752,1.019019853050326,3.664449733856413,-0.03239116018866173
ACCESS-ESM1-5,Serbia,1928,62770176000.0,147940006048.4567,10.104791700972772,0.8346354529274572,3.513616382167015,-0.042032367851758456
ACCESS-ESM1-5,Serbia,1929,62770176000.0,148128218035.9472,11.041633100559523,1.0235404311941105,3.6452261699918544,0.03677259753197282
ACCESS-ESM1-5,Serbia,1930,62770176000.0,153039832214.7931,10.649093289507626,0.9808226752700423,3.7897084706598756,0.03887068254945136
ACCESS-ESM1-5,Serbia,1931,62770176000.0,139824744285.66534,11.537233781899753,0.8706104654925104,3.4470896838777225,-0.0947587903181224
ACCESS-ESM1-5,Serbia,1932,62770176000.0,141665802663.63864,10.927773821670145,0.8570464701127218,3.595853004872094,0.04225093322711504
ACCESS-ESM1-5,Serbia,1933,62770176000.0,146059940163.1819,11.543257634561456,0.8756587147620611,3.6345081382884743,0.01069255074239095
ACCESS-ESM1-5,Serbia,1934,62770176000.0,136763515412.92699,10.575026498549345,0.7256643644703209,3.299662059231215,-0.09665373218197382
ACCESS-ESM1-5,Serbia,1935,62770176000.0,150085422330.3119,10.914630371240788,1.0962560254290377,3.7284813101799417,0.12218093836272148
ACCESS-ESM1-5,Serbia,1936,62770176000.0,139191066050.51654,11.31690558359608,0.765324874781639,3.2910207177461084,-0.1248032300825046
ACCESS-ESM1-5,Serbia,1937,62770176000.0,136083195038.9108,9.688203166193956,0.8728738288860033,3.2931462677345116,0.0006456549680255996
ACCESS-ESM1-5,Serbia,1938,62770176000.0,149030867572.34006,10.81124007440633,1.0137342802801113,3.7467406905156917,0.12904289267411784
ACCESS-ESM1-5,Serbia,1939,62770176000.0,149537108307.03156,11.129403519309529,0.8342246614581768,3.7330205107216585,-0.003668618506112775
ACCESS-ESM1-5,Serbia,1940,62770176000.0,106084285320.38748,11.981201430199432,0.7442713972873357,2.5619359111195825,-0.3764545063653776
ACCESS-ESM1-5,Serbia,1941,62770176000.0,109532553968.52716,11.273791969136685,0.7075202645686575,2.869945372438058,0.11352980761082232
ACCESS-ESM1-5,Serbia,1942,62770176000.0,127490290179.25514,10.37262048455266,0.9029208592653664,3.2908142706274988,0.13684203722883614
ACCESS-ESM1-5,Serbia,1943,62770176000.0,114846978191.88736,11.218745979458578,0.731315294439986,2.8314783254688876,-0.15033608107069285
ACCESS-ESM1-5,Serbia,1944,62770176000.0,120957932392.56195,10.619732926168926,0.9434877035509546,3.131528977569179,0.10072242476040194
ACCESS-ESM1-5,Serbia,1945,62770176000.0,130734017893.56339,10.428652679822214,0.9435032620657241,3.3005959525479147,0.052581667333687854
ACCESS-ESM1-5,Serbia,1946,62770176000.0,144547468320.2105,10.0080289147606,0.8185347598583843,3.521683290269391,0.0648360389192455
ACCESS-ESM1-5,Serbia,1947,62770176000.0,145888473965.63403,9.823126669406784,0.9667746554104476,3.520915707731752,-0.00021798274781703597
ACCESS-ESM1-5,Serbia,1948,62770176000.0,150649880385.0814,10.205238427825485,0.9343159434004158,3.747896691121954,0.062473700241150176
ACCESS-ESM1-5,Serbia,1949,62770176000.0,158599080186.98398,10.093092140642243,0.8067951520089734,3.860052759564906,0.029486051402908275
ACCESS-ESM1-5,Serbia,1950,62770176000.0,152924439110.33527,11.454125006864441,1.0136588912530446,3.8516303997266106,-0.0021843125587681644
ACCESS-ESM1-5,Serbia,1951,62770176000.0,150717669505.27982,10.79107391578938,0.9621610730560407,3.6281933692723713,-0.0597617091351641
